Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,10,155.045,40.29,447185,0,447185,100.0,792372,0,792372,30.12
,,,,,,25,141.879,36.87,447185,0,447185,100.0,687045,0,687045,26.12
,,,,,,50,141.795,36.85,447185,0,447185,100.0,686368,0,686368,26.09
,,,,,,100,144.371,37.52,447185,0,447185,100.0,706979,0,706979,26.88
,,,,,,200,148.143,38.5,447185,0,447185,100.0,737154,0,737154,28.02
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,181.678,47.21,447185,0,447185,100.0,1005433,0,1005433,38.22
,,,,,,10,155.045,40.29,447185,0,447185,100.0,792372,0,792372,30.12
,,,,,,25,141.879,36.87,447185,0,447185,100.0,687045,0,687045,26.12
,,,,,,50,141.795,36.85,447185,0,447185,100.0,686368,0,686368,26.09
,,,,,,100,144.371,37.52,447185,0,447185,100.0,706979,0,706979,26.88
,,,,,,200,148.143,38.5,447185,0,447185,100.0,737154,0,737154,28.02
,,,,3,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",5,172.103,44.72,447185,0,447185,100.0,928837,0,928837,35.31
,,,,,,10,142.613,37.06,447185,0,447185,100.0,692916,0,692916,26.34
,,,,,,25,126.651,32.91,447185,0,447185,100.0,565215,0,565215,21.49
,,,,,,50,124.765,32.42,447185,0,447185,100.0,550128,0,550128,20.91
,,,,,,100,125.882,32.71,447185,0,447185,100.0,559062,0,559062,21.25
,,,,,,200,128.388,33.36,447185,0,447185,100.0,579114,0,579114,22.02
,,,,5,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",5,152.693,39.68,447185,0,447185,100.0,773552,0,773552,29.41
,,,,,,10,117.378,30.5,447185,0,447185,100.0,491036,0,491036,18.67
,,,,,,25,95.756,24.88,447185,0,447185,100.0,318060,0,318060,12.09
,,,,,,50,90.003,23.39,447185,0,447185,100.0,272032,0,272032,10.34
,,,,,,100,87.995,22.87,447185,0,447185,100.0,255969,0,255969,9.73
,,,,,,200,87.857,22.83,447185,0,447185,100.0,254862,0,254862,9.69
,,,,10,"[0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",5,143.333,37.25,447185,0,447185,100.0,698672,0,698672,26.56
,,,,,,10,104.843,27.25,447185,0,447185,100.0,390754,0,390754,14.85
,,,,,,25,79.914,20.77,447185,0,447185,100.0,191325,0,191325,7.27
,,,,,,50,71.889,18.68,447185,0,447185,100.0,127120,0,127120,4.83
,,,,,,100,68.039,17.68,447185,0,447185,100.0,96322,0,96322,3.66
,,,,,,200,66.392,17.25,447185,0,447185,100.0,83142,0,83142,3.16
,,,,15,"[0, 2, 3, 2, 2, 1, 2, 2, 1, 4, 2]",5,142.496,37.03,447185,0,447185,100.0,691977,0,691977,26.31
,,,,,,10,103.576,26.92,447185,0,447185,100.0,380618,0,380618,14.47
,,,,,,25,78.015,20.27,447185,0,447185,100.0,176130,0,176130,6.7
,,,,,,50,69.525,18.07,447185,0,447185,100.0,108208,0,108208,4.11
,,,,,,100,65.230,16.95,447185,0,447185,100.0,73848,0,73848,2.81
,,,,,,200,63.230,16.43,447185,0,447185,100.0,57852,0,57852,2.2
,,,,20,"[0, 3, 4, 2, 3, 1, 2, 2, 2, 5, 2]",5,142.350,36.99,447185,0,447185,100.0,690807,0,690807,26.26
,,,,,,10,103.338,26.85,447185,0,447185,100.0,378714,0,378714,14.4
,,,,,,25,77.648,20.18,447185,0,447185,100.0,173190,0,173190,6.58
,,,,,,50,69.027,17.94,447185,0,447185,100.0,104224,0,104224,3.96
,,,,,,100,64.628,16.79,447185,0,447185,100.0,69037,0,69037,2.62
,,,,,,200,62.508,16.24,447185,0,447185,100.0,52074,0,52074,1.98
,,,,30,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",5,142.129,36.93,447185,0,447185,100.0,689039,0,689039,26.19
,,,,,,10,102.962,26.76,447185,0,447185,100.0,375704,0,375704,14.28
,,,,,,25,77.070,20.03,447185,0,447185,100.0,168570,0,168570,6.41
,,,,,,50,68.265,17.74,447185,0,447185,100.0,98128,0,98128,3.73
,,,,,,100,63.674,16.55,447185,0,447185,100.0,61404,0,61404,2.33
,,,,,,200,61.415,15.96,447185,0,447185,100.0,43326,0,43326,1.65
,,,CoderCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,211.713,55.02,447185,0,447185,100.0,1245712,0,1245712,47.36
,,,,,,10,181.234,47.1,447185,0,447185,100.0,1001882,0,1001882,38.09
,,,,,,25,165.870,43.1,447185,0,447185,100.0,878970,0,878970,33.41
,,,,,,50,166.685,43.32,447185,0,447185,100.0,885488,0,885488,33.66
,,,,,,100,170.694,44.36,447185,0,447185,100.0,917558,0,917558,34.88
,,,,,,200,175.991,45.73,447185,0,447185,100.0,959940,0,959940,36.49
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,211.713,55.02,447185,0,447185,100.0,1245712,0,1245712,47.36
,,,,,,10,181.234,47.1,447185,0,447185,100.0,1001882,0,1001882,38.09
,,,,,,25,165.870,43.1,447185,0,447185,100.0,878970,0,878970,33.41
,,,,,,50,166.685,43.32,447185,0,447185,100.0,885488,0,885488,33.66
,,,,,,100,170.694,44.36,447185,0,447185,100.0,917558,0,917558,34.88
,,,,,,200,175.991,45.73,447185,0,447185,100.0,959940,0,959940,36.49
,,,,3,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",5,202.839,52.71,447185,0,447185,100.0,1174719,0,1174719,44.66
,,,,,,10,168.484,43.78,447185,0,447185,100.0,899878,0,899878,34.21
,,,,,,25,149.006,38.72,447185,0,447185,100.0,744060,0,744060,28.29
,,,,,,50,147.305,38.28,447185,0,447185,100.0,730448,0,730448,27.77
,,,,,,100,149.325,38.8,447185,0,447185,100.0,746606,0,746606,28.38
,,,,,,200,153.028,39.77,447185,0,447185,100.0,776232,0,776232,29.51
,,,,5,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",5,184.549,47.96,447185,0,447185,100.0,1028404,0,1028404,39.1
,,,,,,10,142.174,36.95,447185,0,447185,100.0,689402,0,689402,26.21
,,,,,,25,114.272,29.7,447185,0,447185,100.0,466185,0,466185,17.72
,,,,,,50,106.951,27.79,447185,0,447185,100.0,407616,0,407616,15.5
,,,,,,100,104.621,27.19,447185,0,447185,100.0,388977,0,388977,14.79
,,,,,,200,104.835,27.24,447185,0,447185,100.0,390690,0,390690,14.85
,,,,10,"[0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",5,175.007,45.48,447185,0,447185,100.0,952068,0,952068,36.19
,,,,,,10,127.826,33.22,447185,0,447185,100.0,574616,0,574616,21.84
,,,,,,25,94.710,24.61,447185,0,447185,100.0,309690,0,309690,11.77
,,,,,,50,83.773,21.77,447185,0,447185,100.0,222192,0,222192,8.45
,,,,,,100,78.692,20.45,447185,0,447185,100.0,181543,0,181543,6.9
,,,,,,200,76.708,19.93,447185,0,447185,100.0,165672,0,165672,6.3
,,,,15,"[0, 2, 3, 2, 2, 1, 2, 2, 1, 4, 2]",5,173.465,45.08,447185,0,447185,100.0,939731,0,939731,35.72
,,,,,,10,125.315,32.57,447185,0,447185,100.0,554526,0,554526,21.08
,,,,,,25,90.969,23.64,447185,0,447185,100.0,279765,0,279765,10.64
,,,,,,50,79.301,20.61,447185,0,447185,100.0,186416,0,186416,7.09
,,,,,,100,73.526,19.11,447185,0,447185,100.0,140216,0,140216,5.33
,,,,,,200,70.988,18.45,447185,0,447185,100.0,119916,0,119916,4.56
,,,,20,"[0, 3, 4, 2, 3, 1, 2, 2, 2, 5, 2]",5,173.087,44.98,447185,0,447185,100.0,936702,0,936702,35.61
,,,,,,10,124.760,32.42,447185,0,447185,100.0,550088,0,550088,20.91
,,,,,,25,89.966,23.38,447185,0,447185,100.0,271740,0,271740,10.33
,,,,,,50,78.057,20.28,447185,0,447185,100.0,176464,0,176464,6.71
,,,,,,100,72.106,18.74,447185,0,447185,100.0,128860,0,128860,4.9
,,,,,,200,69.386,18.03,447185,0,447185,100.0,107100,0,107100,4.07
,,,,30,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",5,172.581,44.85,447185,0,447185,100.0,932659,0,932659,35.46
,,,,,,10,123.811,32.17,447185,0,447185,100.0,542500,0,542500,20.62
,,,,,,25,88.568,23.02,447185,0,447185,100.0,260550,0,260550,9.9
,,,,,,50,76.117,19.78,447185,0,447185,100.0,160944,0,160944,6.12
,,,,,,100,69.735,18.12,447185,0,447185,100.0,109888,0,109888,4.18
,,,,,,200,66.675,17.33,447185,0,447185,100.0,85410,0,85410,3.25
,,,CoderPWLH,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,531.477,138.11,447185,0,447185,100.0,3803824,0,3803824,144.6
,,,,,,10,424.497,110.31,447185,0,447185,100.0,2947984,0,2947984,112.07
,,,,,,25,371.529,96.55,447185,0,447185,100.0,2524241,0,2524241,95.96
,,,,,,50,361.249,93.88,447185,0,447185,100.0,2442002,0,2442002,92.83
,,,,,,100,359.149,93.33,447185,0,447185,100.0,2425201,0,2425201,92.2
,,,,,,200,360.310,93.63,447185,0,447185,100.0,2434488,0,2434488,92.55
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,531.477,138.11,447185,0,447185,100.0,3803824,0,3803824,144.6
,,,,,,10,424.497,110.31,447185,0,447185,100.0,2947984,0,2947984,112.07
,,,,,,25,371.529,96.55,447185,0,447185,100.0,2524241,0,2524241,95.96
,,,,,,50,361.249,93.88,447185,0,447185,100.0,2442002,0,2442002,92.83
,,,,,,100,359.149,93.33,447185,0,447185,100.0,2425201,0,2425201,92.2
,,,,,,200,360.310,93.63,447185,0,447185,100.0,2434488,0,2434488,92.55
,,,,3,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",5,499.396,129.78,447185,0,447185,100.0,3547176,0,3547176,134.85
,,,,,,10,378.887,98.46,447185,0,447185,100.0,2583108,0,2583108,98.2
,,,,,,25,315.385,81.96,447185,0,447185,100.0,2075090,0,2075090,78.89
,,,,,,50,300.590,78.11,447185,0,447185,100.0,1956726,0,1956726,74.39
,,,,,,100,295.784,76.86,447185,0,447185,100.0,1918283,0,1918283,72.92
,,,,,,200,295.278,76.73,447185,0,447185,100.0,1914232,0,1914232,72.77
,,,,5,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",5,433.163,112.57,447185,0,447185,100.0,3017316,0,3017316,114.71
,,,,,,10,284.447,73.92,447185,0,447185,100.0,1827588,0,1827588,69.48
,,,,,,25,198.904,51.69,447185,0,447185,100.0,1143244,0,1143244,43.46
,,,,,,50,173.919,45.2,447185,0,447185,100.0,943360,0,943360,35.86
,,,,,,100,162.998,42.36,447185,0,447185,100.0,855993,0,855993,32.54
,,,,,,200,159.000,41.32,447185,0,447185,100.0,824008,0,824008,31.33
,,,,10,"[0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",5,400.634,104.11,447185,0,447185,100.0,2757082,0,2757082,104.81
,,,,,,10,236.973,61.58,447185,0,447185,100.0,1447796,0,1447796,55.04
,,,,,,25,138.883,36.09,447185,0,447185,100.0,663075,0,663075,25.21
,,,,,,50,107.760,28.0,447185,0,447185,100.0,414086,0,414086,15.74
,,,,,,100,92.987,24.16,447185,0,447185,100.0,295903,0,295903,11.25
,,,,,,200,86.598,22.5,447185,0,447185,100.0,244792,0,244792,9.31
,,,,15,"[0, 2, 3, 2, 2, 1, 2, 2, 1, 4, 2]",5,398.787,103.63,447185,0,447185,100.0,2742304,0,2742304,104.25
,,,,,,10,233.606,60.71,447185,0,447185,100.0,1420856,0,1420856,54.01
,,,,,,25,133.260,34.63,447185,0,447185,100.0,618087,0,618087,23.5
,,,,,,50,100.680,26.16,447185,0,447185,100.0,357450,0,357450,13.59
,,,,,,100,84.669,22.0,447185,0,447185,100.0,229362,0,229362,8.72
,,,,,,200,77.353,20.1,447185,0,447185,100.0,170832,0,170832,6.49
,,,,20,"[0, 3, 4, 2, 3, 1, 2, 2, 2, 5, 2]",5,398.497,103.56,447185,0,447185,100.0,2739988,0,2739988,104.16
,,,,,,10,232.901,60.52,447185,0,447185,100.0,1415216,0,1415216,53.8
,,,,,,25,131.876,34.27,447185,0,447185,100.0,607020,0,607020,23.08
,,,,,,50,98.843,25.69,447185,0,447185,100.0,342756,0,342756,13.03
,,,,,,100,82.496,21.44,447185,0,447185,100.0,211974,0,211974,8.06
,,,,,,200,74.775,19.43,447185,0,447185,100.0,150208,0,150208,5.71
,,,,30,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",5,398.003,103.43,447185,0,447185,100.0,2736035,0,2736035,104.01
,,,,,,10,231.999,60.29,447185,0,447185,100.0,1408000,0,1408000,53.53
,,,,,,25,130.440,33.9,447185,0,447185,100.0,595529,0,595529,22.64
,,,,,,50,96.970,25.2,447185,0,447185,100.0,327770,0,327770,12.46
,,,,,,100,80.197,20.84,447185,0,447185,100.0,193585,0,193585,7.36
,,,,,,200,72.080,18.73,447185,0,447185,100.0,128648,0,128648,4.89
,,,CoderPWLHint,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,222.327,57.78,447185,0,447185,100.0,1330628,0,1330628,50.58
,,,,,,10,188.112,48.88,447185,0,447185,100.0,1056908,0,1056908,40.18
,,,,,,25,171.362,44.53,447185,0,447185,100.0,922905,0,922905,35.08
,,,,,,50,170.020,44.18,447185,0,447185,100.0,912166,0,912166,34.68
,,,,,,100,171.681,44.61,447185,0,447185,100.0,925461,0,925461,35.18
,,,,,,200,174.602,45.37,447185,0,447185,100.0,948828,0,948828,36.07
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,222.327,57.78,447185,0,447185,100.0,1330628,0,1330628,50.58
,,,,,,10,188.112,48.88,447185,0,447185,100.0,1056908,0,1056908,40.18
,,,,,,25,171.362,44.53,447185,0,447185,100.0,922905,0,922905,35.08
,,,,,,50,170.020,44.18,447185,0,447185,100.0,912166,0,912166,34.68
,,,,,,100,171.681,44.61,447185,0,447185,100.0,925461,0,925461,35.18
,,,,,,200,174.602,45.37,447185,0,447185,100.0,948828,0,948828,36.07
,,,,3,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",5,222.327,57.78,447185,0,447185,100.0,1330628,0,1330628,50.58
,,,,,,10,188.112,48.88,447185,0,447185,100.0,1056908,0,1056908,40.18
,,,,,,25,171.362,44.53,447185,0,447185,100.0,922905,0,922905,35.08
,,,,,,50,170.020,44.18,447185,0,447185,100.0,912166,0,912166,34.68
,,,,,,100,171.681,44.61,447185,0,447185,100.0,925461,0,925461,35.18
,,,,,,200,174.602,45.37,447185,0,447185,100.0,948828,0,948828,36.07
,,,,5,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",5,222.327,57.78,447185,0,447185,100.0,1330628,0,1330628,50.58
,,,,,,10,188.112,48.88,447185,0,447185,100.0,1056908,0,1056908,40.18
,,,,,,25,171.362,44.53,447185,0,447185,100.0,922905,0,922905,35.08
,,,,,,50,170.020,44.18,447185,0,447185,100.0,912166,0,912166,34.68
,,,,,,100,171.681,44.61,447185,0,447185,100.0,925461,0,925461,35.18
,,,,,,200,174.602,45.37,447185,0,447185,100.0,948828,0,948828,36.07
,,,,10,"[0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",5,209.230,54.37,447185,0,447185,100.0,1225847,0,1225847,46.6
,,,,,,10,169.002,43.92,447185,0,447185,100.0,904028,0,904028,34.37
,,,,,,25,147.209,38.25,447185,0,447185,100.0,729685,0,729685,27.74
,,,,,,50,143.262,37.23,447185,0,447185,100.0,698108,0,698108,26.54
,,,,,,100,143.084,37.18,447185,0,447185,100.0,696678,0,696678,26.48
,,,,,,200,144.605,37.58,447185,0,447185,100.0,708850,0,708850,26.95
,,,,15,"[0, 2, 3, 2, 2, 1, 2, 2, 1, 4, 2]",5,188.152,48.89,447185,0,447185,100.0,1057223,0,1057223,40.19
,,,,,,10,137.810,35.81,447185,0,447185,100.0,654488,0,654488,24.88
,,,,,,25,107.477,27.93,447185,0,447185,100.0,411825,0,411825,15.66
,,,,,,50,98.785,25.67,447185,0,447185,100.0,342292,0,342292,13.01
,,,,,,100,95.182,24.73,447185,0,447185,100.0,313467,0,313467,11.92
,,,,,,200,94.211,24.48,447185,0,447185,100.0,305696,0,305696,11.62
,,,,20,"[0, 3, 4, 2, 3, 1, 2, 2, 2, 5, 2]",5,182.275,47.37,447185,0,447185,100.0,1010212,0,1010212,38.4
,,,,,,10,129.108,33.55,447185,0,447185,100.0,584876,0,584876,22.23
,,,,,,25,96.194,25.0,447185,0,447185,100.0,321565,0,321565,12.22
,,,,,,50,86.034,22.36,447185,0,447185,100.0,240280,0,240280,9.13
,,,,,,100,81.323,21.13,447185,0,447185,100.0,202597,0,202597,7.7
,,,,,,200,79.534,20.67,447185,0,447185,100.0,188280,0,188280,7.16
,,,,30,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",5,176.696,45.92,447185,0,447185,100.0,965579,0,965579,36.71
,,,,,,10,120.552,31.33,447185,0,447185,100.0,516426,0,516426,19.63
,,,,,,25,84.710,22.01,447185,0,447185,100.0,229690,0,229690,8.73
,,,,,,50,72.770,18.91,447185,0,447185,100.0,134168,0,134168,5.1
,,,,,,100,66.743,17.34,447185,0,447185,100.0,85950,0,85950,3.27
,,,,,,200,63.884,16.6,447185,0,447185,100.0,63084,0,63084,2.4
,vwc_1205.dat.csv,26.305,CoderBasic,,,,384.811,100,447185,0,447185,100,2630500,0,2630500,100
,,,CoderPCA,0,"[0, 0, 0, 0, 'N', 'N', 0, 0, 'N', 'N', 'N']",5,159.478,41.44,447185,0,447185,100.0,827830,0,827830,31.47
,,,,,,10,135.313,35.16,447185,0,447185,100.0,634510,0,634510,24.12
,,,,,,25,121.498,31.57,447185,0,447185,100.0,523990,0,523990,19.92
,,,,,,50,117.134,30.44,447185,0,447185,100.0,489080,0,489080,18.59
,,,,,,100,116.604,30.3,447185,0,447185,100.0,484840,0,484840,18.43
,,,,,,200,118.565,30.81,447185,0,447185,100.0,500530,0,500530,19.03
,,,,1,"[0, 0, 0, 0, 'N', 'N', 1, 0, 'N', 'N', 'N']",5,158.123,41.09,447185,0,447185,100.0,816990,0,816990,31.06
,,,,,,10,134.986,35.08,447185,0,447185,100.0,631900,0,631900,24.02
,,,,,,25,121.438,31.56,447185,0,447185,100.0,523510,0,523510,19.9
,,,,,,50,117.134,30.44,447185,0,447185,100.0,489080,0,489080,18.59
,,,,,,100,116.604,30.3,447185,0,447185,100.0,484840,0,484840,18.43
,,,,,,200,118.565,30.81,447185,0,447185,100.0,500530,0,500530,19.03
,,,,3,"[0, 0, 1, 1, 'N', 'N', 2, 1, 'N', 'N', 'N']",5,140.358,36.47,447185,0,447185,100.0,674870,0,674870,25.66
,,,,,,10,115.378,29.98,447185,0,447185,100.0,475030,0,475030,18.06
,,,,,,25,108.598,28.22,447185,0,447185,100.0,420790,0,420790,16.0
,,,,,,50,110.090,28.61,447185,0,447185,100.0,432730,0,432730,16.45
,,,,,,100,111.901,29.08,447185,0,447185,100.0,447220,0,447220,17.0
,,,,,,200,116.078,30.16,447185,0,447185,100.0,480630,0,480630,18.27
,,,,5,"[0, 1, 1, 2, 'N', 'N', 3, 1, 'N', 'N', 'N']",5,136.488,35.47,447185,0,447185,100.0,643910,0,643910,24.48
,,,,,,10,109.910,28.56,447185,0,447185,100.0,431290,0,431290,16.4
,,,,,,25,104.908,27.26,447185,0,447185,100.0,391270,0,391270,14.87
,,,,,,50,107.824,28.02,447185,0,447185,100.0,414600,0,414600,15.76
,,,,,,100,111.159,28.89,447185,0,447185,100.0,441280,0,441280,16.78
,,,,,,200,115.580,30.04,447185,0,447185,100.0,476650,0,476650,18.12
,,,,10,"[0, 1, 3, 4, 'N', 'N', 6, 2, 'N', 'N', 'N']",5,134.703,35.0,447185,0,447185,100.0,629630,0,629630,23.94
,,,,,,10,106.085,27.57,447185,0,447185,100.0,400690,0,400690,15.23
,,,,,,25,97.768,25.41,447185,0,447185,100.0,334150,0,334150,12.7
,,,,,,50,101.148,26.29,447185,0,447185,100.0,361190,0,361190,13.73
,,,,,,100,107.941,28.05,447185,0,447185,100.0,415540,0,415540,15.8
,,,,,,200,113.839,29.58,447185,0,447185,100.0,462720,0,462720,17.59
,,,,15,"[0, 2, 4, 6, 'N', 'N', 9, 3, 'N', 'N', 'N']",5,133.908,34.8,447185,0,447185,100.0,623270,0,623270,23.69
,,,,,,10,104.465,27.15,447185,0,447185,100.0,387730,0,387730,14.74
,,,,,,25,93.598,24.32,447185,0,447185,100.0,300790,0,300790,11.43
,,,,,,50,97.656,25.38,447185,0,447185,100.0,333260,0,333260,12.67
,,,,,,100,105.714,27.47,447185,0,447185,100.0,397720,0,397720,15.12
,,,,,,200,113.341,29.45,447185,0,447185,100.0,458740,0,458740,17.44
,,,,20,"[0, 2, 5, 7, 'N', 'N', 12, 4, 'N', 'N', 'N']",5,133.668,34.74,447185,0,447185,100.0,621350,0,621350,23.62
,,,,,,10,103.993,27.02,447185,0,447185,100.0,383950,0,383950,14.6
,,,,,,25,92.428,24.02,447185,0,447185,100.0,291430,0,291430,11.08
,,,,,,50,95.880,24.92,447185,0,447185,100.0,319050,0,319050,12.13
,,,,,,100,104.476,27.15,447185,0,447185,100.0,387820,0,387820,14.74
,,,,,,200,113.093,29.39,447185,0,447185,100.0,456750,0,456750,17.36
,,,,30,"[0, 3, 8, 11, 'N', 'N', 18, 6, 'N', 'N', 'N']",5,133.143,34.6,447185,0,447185,100.0,617150,0,617150,23.46
,,,,,,10,102.958,26.76,447185,0,447185,100.0,375670,0,375670,14.28
,,,,,,25,90.238,23.45,447185,0,447185,100.0,273910,0,273910,10.41
,,,,,,50,92.021,23.91,447185,0,447185,100.0,288180,0,288180,10.96
,,,,,,100,101.011,26.25,447185,0,447185,100.0,360100,0,360100,13.69
,,,,,,200,112.098,29.13,447185,0,447185,100.0,448790,0,448790,17.06
,,,CoderAPCA,0,"[0, 0, 0, 0, 'N', 'N', 0, 0, 'N', 'N', 'N']",5,158.988,41.32,447185,0,447185,100.0,823914,0,823914,31.32
,,,,,,10,124.846,32.44,447185,0,447185,100.0,550774,0,550774,20.94
,,,,,,25,103.654,26.94,447185,0,447185,100.0,381240,0,381240,14.49
,,,,,,50,97.875,25.43,447185,0,447185,100.0,335008,0,335008,12.74
